binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,random choice 2,random label num 4,semi_constant_1,semi_constant_2,corr_feature_class,pd qcut3,correlated w target 2,standard scaling,multicollinearity 1,random choice 4,multicollinearity 3,random label num 13,outliers 2,duplicate_2,random choice 7,correlated w target 1,uniform corr 2,min max scaling,pd qcut1,outliers 1,multicollinearity 2,uniform corr 1,pd qcut2,informative_1,target,multicollinearity 4,duplicate_1,informative_2,class
binary_1,Annette,,,5386249491,rodriguezcynthia@example.org,36168 Ralph Junction,Debbieside,NM,50320.0,Rand Choice 1,label num lo 2,q_const_0,q_const_0,-0.1897365313161088,G4,-0.2835457278485048,24561.351008972477,0.7116159910128017,South,-0.342666779235562,label num hi 5,5.969387958612527,-0.2795081050739694,Thursday,4.442334641770244,0.7639420951432931,346.64175573482515,Low,-1.044525842941683,0.0459306153285345,0.2992590444597669,Q2,-0.4158221801201631,-0.2534606276916893,-0.2292830794101776,-0.4158221801201631,-0.2795081050739694,1
binary_2,Mark,Garcia,1997-04-19,451.836.2994x057,valerie72@example.org,66965 Sullivan Oval,South Holly,WV,,,label num lo 4,q_const_0,q_const_0,2.0058223724445803,,-0.8492799954406645,42074.582491916844,0.1489908668529113,East,0.5719825697864837,,4.068005460688106,-0.2724514972780347,,2.8845559251691073,0.3243692210054326,534.3850050883335,Low,2.273069559464533,-0.3898696532957221,0.1971855518703492,Q2,-0.5700338851266586,-0.192783303481892,0.8347749687904672,-0.5700338851266586,-0.2724514972780347,1
binary_2,David,Montes,1925-04-30,,acallahan@example.net,241 Sarah Stravenue Apt. 474,Brittanyhaven,AS,,,label num lo 4,q_const_0,q_const_0,2.5915518387371677,G3,-0.8553495189828598,60271.351600174145,0.8677288759781044,North,,,4.474341806394058,-0.7663503145845871,Tuesday,-0.4723722893225167,0.4686077403595096,267.8959601399028,,1.4253054579496454,,0.7248002844570509,Q2,-1.0568988555646297,-1.1066336429693622,-1.1826291943538134,-1.0568988555646297,-0.7663503145845871,0
binary_2,Christopher,,,940.294.9275,boyerrussell@example.com,184 Brent Knoll,Port Michaelport,ND,16248.0,Rand Choice 2,,q_const_0,q_const_0,1.109857808631769,G4,1.73110718821816,,1.743413160175899,South,,,,0.037445293826422,Friday,0.4093578390316604,0.2903207923081577,372.6562445644621,High,-0.3268595834137833,1.990599834397185,0.9755036515630836,Q3,-0.7586002710284524,0.5265901085358491,1.9683502718958792,-0.7586002710284524,0.037445293826422,0
binary_2,Troy,,,+1-497-411-4872x88341,ashleyelliott@example.net,5374 Powers Mews Suite 160,Sherrymouth,ID,,,label num lo 4,q_const_0,q_const_0,1.1273702243602983,G2,-0.7518304933758801,55409.16842548199,0.0594144884979505,East,,label num hi 2,1.2513591800688832,-1.5317369114649502,,-0.7857498972941578,0.1792462959203991,,Low,-1.0828128998961526,-0.0045775507933226,0.1676388936537666,Q1,0.5892481902700459,-3.2321327875206127,-1.2991109881375775,0.5892481902700459,-1.5317369114649502,0
binary_1,Beth,,,(581)910-9083x573,vaughanhaley@example.net,46867 Dominguez Crescent,,ME,,,,q_const_0,q_const_0,-0.1341127623277827,G3,-7.7749128788116595,46399.21999260939,0.4267560343481626,South,0.090678819414752,,4.233653577801189,-0.9172710357936054,,-3.2032977442177897,0.0450798714875493,402.167379893128,,2.370283255236888,0.1373303904692551,0.3160612024279803,Q1,1.7103368511949797,-2.247478496132568,0.6903671003504236,1.7103368511949797,-0.9172710357936054,0
binary_2,Thomas,Lane,1990-08-26,527-725-7344x87554,kimtravis@example.com,323 Pierce Vista,North Christopherhaven,HI,,Rand Choice 1,,q_const_0,q_const_0,3.4386610259074346,G5,5.578085125254267,,1.2413494145366666,East,1.984327092917481,label num hi 8,,0.5870323573930554,,2.63021886518678,0.4341443508115827,315.2928822899838,High,0.9291363316227672,1.148918103983925,0.7770557800857781,Q3,0.5753475355407579,1.3094096498894028,1.9426132408443892,0.5753475355407579,0.5870323573930554,1
binary_1,Erin,Gill,,001-614-304-6501,cschmidt@example.com,364 Michael Locks Suite 758,,CO,58277.0,Rand Choice 1,,q_const_0,q_const_0,3.953320885830392,G6,2.4501370474337483,70676.8735795973,0.939257854122532,East,,label num hi 1,,1.4621309707452943,,0.5940831492311993,0.6992325280794736,447.7884122581459,High,-0.0221145631009548,,0.4183114760447451,Q4,1.5337580212928783,2.900287021241731,-0.2281582478800183,1.5337580212928783,1.4621309707452943,1
binary_1,Kristine,,,879-769-0270,herreradale@example.net,62316 Jasmine Pass Apt. 592,West Jason,MH,,Rand Choice 2,label num lo 2,q_const_0,q_const_0,-2.8496071815848376,G4,-3.961899780202256,49806.58932041706,,North,,label num hi 10,,-0.6029087394237289,Thursday,3.0517357087122554,0.1618484953697598,,Low,-0.7270744149493705,,0.705159282529292,Q2,-0.9818223692718706,-0.7787995328172614,-0.0619803142944237,-0.9818223692718706,-0.6029087394237289,0
binary_1,Rachel,,,757-846-6617x502,jonathan99@example.net,1267 Stevenson Cliffs Suite 677,,TX,66285.0,,label num lo 2,q_const_0,q_const_0,1.153417957147282,G3,1.9805396222221268,27382.736221614297,-0.6484182179575506,North,,label num hi 10,3.886134432261777,-0.8684736982130625,Tuesday,0.6583453850226797,0.6411496339244043,334.0325623692337,Low,-0.1955375057284746,-0.3028976451617809,0.0666217662437948,Q2,-0.7720245152446694,-1.409507738289413,-0.2327797464687609,-0.7720245152446694,-0.8684736982130625,0
binary_1,Frances,Solis,1917-07-09,,wallacekyle@example.net,901 Emily Circle Suite 490,Wilsonborough,AS,39778.0,,,q_const_0,q_const_0,1.683734719525837,,4.237106196452665,62286.91520749765,-0.163861989894362,East,-1.3670810410052634,,,1.9237179710396748,,4.557722905333525,0.9011336629070608,319.1023905753202,High,1.4840918040791935,,0.7436549581750318,Q4,2.0468611161145427,3.737187579538275,-0.480201778675019,2.0468611161145427,1.9237179710396748,1
,Patrick,,,,masonnicole@example.org,,,,,Rand Choice 2,,q_const_0,q_const_0,4.818666237311653,G3,-4.280147482116374,62240.49721187484,-0.617942271994961,East,0.3514050499497026,,2.2527317424714073,-0.6006383126936574,Monday,4.225335614842953,0.2262777355166819,421.3387459764623,Low,-0.9787903545264386,-0.2881502952966863,0.5167992238521375,Q2,0.1257085633532086,-1.1011820938479864,0.8664622250651852,0.1257085633532086,-0.6006383126936574,1
binary_2,Jeffrey,,1960-10-25,,kevinhoward@example.org,17175 Decker Station,,DE,,,,q_const_0,q_const_0,2.857029894166529,G5,3.1983113399392797,,-0.0875175703960609,North,-0.4861061179601724,,,0.3020768829496563,Sunday,-2.803402299374582,0.6703722322753143,395.618443568961,High,-0.6191458696633192,-0.39634564456593,0.299865195329362,Q3,-0.6758610688754207,1.0688628488331011,-0.4566486216237932,-0.6758610688754207,0.3020768829496563,0
binary_2,Gary,Jenkins,,(353)993-7097,devon42@example.org,29021 Cook Ports,,NV,40867.0,,label num lo 4,q_const_0,q_const_0,-0.629569352330484,G6,2.705287141335698,54226.6577653436,-0.0853208635547493,South,-0.234052618661531,label num hi 6,1.783054355529546,2.049386774778182,Tuesday,4.529172918811021,0.7565629384758465,,High,-1.6534405988538938,,0.4612590922542566,Q4,2.4369704797733713,3.8910461737422546,-0.6694569061034957,2.4369704797733713,2.049386774778182,1
binary_1,Kelly,,,744-948-4333,regina24@example.org,546 Hunter Walk Suite 188,Aaronmouth,FM,,,,q_const_0,q_const_0,3.4388210675861957,G2,-4.864739418151281,,0.4962463197356945,North,-0.677565938926178,,2.2351485113893284,-1.6121083423857887,Thursday,-7.402458441252015,0.462340124192379,514.2668691109915,Low,-1.008654770395618,-0.9006572130016843,0.210583832766508,Q1,0.0377095751328601,-3.241287235129236,-1.256000321409256,0.0377095751328601,-1.6121083423857887,0
binary_2,Harold,Thompson,1931-06-30,+1-448-395-1637x927,zacharymaddox@example.org,8859 Parker Garden,,RI,,Rand Choice 1,label num lo 2,q_const_0,q_const_0,2.780546454229487,G3,-4.494899357750331,52326.76470745199,-1.7779936137397665,East,,label num hi 5,6.045081427596746,-0.9308076947076896,Wednesday,-6.738991967285301,0.3691242088238063,358.76000974225906,Low,0.2773400770950325,-0.0872857524423084,0.6144526909432372,Q1,1.631668884161841,-2.253223621455537,0.4378149528425893,1.631668884161841,-0.9308076947076896,0
binary_1,Tiffany,,1974-05-11,+1-790-341-3814,pkelley@example.org,9992 Cook Wells Suite 956,Edwardtown,TN,60441.0,,,q_const_0,q_const_0,-0.6933327674613041,G6,2.2886992378877764,60082.082334966806,0.6395361299864758,North,,,,1.4508012573641187,Sunday,3.489611326609574,0.9183761221276864,394.9338994969515,High,0.6513847796215649,,0.9796298537864714,Q4,-3.290339942633199,4.301411559277834,-0.9442515731586372,-3.290339942633199,1.4508012573641187,1
binary_2,David,Fernandez,1988-07-28,3027894099,ydonovan@example.org,,,,,,,q_const_0,q_const_0,5.300444178910826,G6,0.6332918087700108,44976.97940896343,-1.5844302355236333,North,-0.6956941541107242,label num hi 7,1.5296480222805051,2.0670070341319167,Monday,-1.88549795787128,0.9641496347063062,317.0992091926882,High,0.032836128663237,-0.9355810988341924,0.3519062000724328,Q4,-2.0266366775759543,5.247653249929163,-1.1719457682932768,-2.0266366775759543,2.0670070341319167,1
binary_1,Kaitlin,,2017-12-25,7884915327,sarah46@example.net,059 Mendez Rue Apt. 568,Port Matthewberg,AR,,,,q_const_0,q_const_0,1.84244191679688,G4,1.7171412944217057,60325.79422523638,-0.2223912633033499,North,-0.4236733309553547,label num hi 12,-1.10405487372243,0.0810298015477567,Tuesday,-0.4237127125364012,0.3373879679029185,260.750458773003,High,-2.126283753311818,,0.7248765016869356,Q3,0.2595089820664267,0.3191050568323593,-1.051429678193983,0.2595089820664267,0.0810298015477567,1
binary_1,Erin,Smith,,001-572-266-7969x7361,gellis@example.org,7934 Miller Branch,Prestonton,ME,32525.0,Rand Choice 1,label num lo 1,q_const_0,q_const_0,0.7654381187589447,G4,0.5283082347611803,44679.53121393892,-0.9728254469063736,North,,label num hi 10,-1.971779196191936,-0.3887539456874972,Sunday,-3.136093873664273,0.912006251837075,426.2299964310516,,0.518254229423277,-1.4892604007351014,0.5410471117930039,,-0.9601279732339768,-0.3265879599052023,-0.1837319314477769,-0.9601279732339768,-0.3887539456874972,0
binary_2,Michael,,,+1-887-996-6909x781,michaelharris@example.org,,,,,,,q_const_0,q_const_0,-1.110058058716478,,-0.2116797626647862,48334.85045283522,0.6654715457808149,South,0.4181492981219288,label num hi 12,3.621363527924488,-0.4336200852510818,Wednesday,5.548915332480747,0.3759128226468716,,Low,-0.7501420135416376,0.5074473585640182,0.3737501322571505,Q2,2.426086223343183,-1.423203416516624,0.1225892979375774,2.426086223343183,-0.4336200852510818,0
binary_1,,Shannon,,256-546-1758x181,gthompson@example.net,05523 Daniel Trail Suite 660,,MH,56274.0,,label num lo 4,q_const_0,q_const_0,4.115380834354377,,-3.069106816632402,55656.245248744905,-0.1263987830778556,West,0.6209825092321529,label num hi 11,2.250529115077314,-1.5472250167552453,Friday,-0.0797663058721136,0.1782460172007736,,,0.1571747800468862,,0.0474816030698561,Q1,-1.1979716340773738,-2.7372271713814937,1.132332432867608,-1.1979716340773738,-1.5472250167552453,0
binary_2,Scott,Woodward,,747-730-0992,ccalderon@example.net,4757 Miranda Avenue Apt. 001,New Craigborough,ME,24627.0,Rand Choice 1,,q_const_0,q_const_0,0.7307537183455421,G3,-1.103934851844658,33413.88107468066,-1.448931910204778,West,,label num hi 6,7.38367104456966,-1.2144469551568595,Monday,-1.9572618757830784,0.0274186707107827,466.6257821493994,Low,-0.2027472225847014,,0.1581994979070407,Q1,0.1166687318817741,-2.413008582951967,-0.9836783498025636,0.1166687318817741,-1.2144469551568595,0
binary_2,Allen,,,,jwoodard@example.com,58184 Allison Island,,AZ,50424.0,Rand Choice 1,,q_const_0,q_const_0,-4.549904897772052,G3,-1.78784223379519,43120.80223102359,-0.0044112242534788,East,0.2899672172929627,label num hi 11,2.0137331523020174,-0.6447783965400544,Tuesday,-2.546883934808867,0.4848342919636855,325.9995779743221,Low,,0.4174847170901412,0.6730689856847689,Q2,1.3301372840786625,-1.5515853699780555,0.4739038161084179,1.3301372840786625,-0.6447783965400544,0
binary_1,Stephanie,Thompson,2002-02-09,(597)783-0264,kimberlylambert@example.org,,,,,Rand Choice 1,,q_const_0,q_const_0,4.17691345244565,G4,0.2651562537244223,,,East,0.7389582289962625,label num hi 9,1.793250724495685,-0.1612887838192135,,-0.7684088300581426,0.2988246738811745,386.114153991353,High,-0.1488531119121496,,0.1994298667953159,Q3,-0.665227145810336,0.0734033879745219,0.8327318169622534,-0.665227145810336,-0.1612887838192135,0
binary_1,Sandra,Holmes,1955-01-22,(713)652-7351x582,charlesterri@example.org,,,,,Rand Choice 2,label num lo 3,q_const_0,q_const_0,1.7806342415977814,G5,,38398.66297695005,-1.715283305970323,West,-0.5836286957101772,label num hi 4,5.434866636262475,0.3295446131811431,,-1.865864686654608,0.4940194478881861,435.08132072852055,High,-2.5612881628276765,-1.1339977047853975,0.7010537104651788,Q3,-1.003398424787518,1.2244644052738662,-0.5895357388676514,-1.003398424787518,0.3295446131811431,1
binary_1,,,1922-06-15,+1-664-266-9311x04068,breweranthony@example.com,177 Walker Cove Suite 436,East Charles,CT,,Rand Choice 1,label num lo 2,q_const_0,q_const_0,-2.993124846514543,G4,-0.5144353091490279,40532.59250274878,-1.743765702860088,East,0.3864580518151059,label num hi 7,7.645952761445897,-0.4767732231534601,,2.1956558857144812,0.1981176314993222,288.33736905924894,Low,-2.4897109705000795,-2.1860957007866952,0.3352862232616185,Q2,-0.9771861192032036,-0.5100448035827426,0.8579303247445292,-0.9771861192032036,-0.4767732231534601,0
binary_2,,Perez,1985-06-24,366.962.4961,,45607 Miller Expressway Suite 926,,PR,,Rand Choice 2,label num lo 4,q_const_0,q_const_0,-0.6777780380047513,G5,1.69360472752169,,1.6949612871501978,East,,label num hi 2,,0.7048517946407835,Sunday,-0.6218372150683431,0.7223119724878883,440.2415931265162,High,-0.9064746643100474,1.7449962713724507,0.7375121616873718,Q3,-0.3672097975303532,1.8402246618511735,-0.059271896628799,-0.3672097975303532,0.7048517946407835,1
binary_1,Donna,Hester,,,krasmussen@example.net,7592 Virginia Club Apt. 996,,FM,27656.0,Rand Choice 2,label num lo 1,q_const_0,q_const_0,3.2065009428393347,G4,-0.1395034893110015,53793.93853338712,1.6645819306350886,North,-0.9510428155191863,label num hi 13,2.064580968303021,0.0383522040698237,Thursday,6.564101988896261,0.8656956913320826,,High,0.3735694222743602,1.654044059886523,0.6373159610330517,Q3,0.0654424583992944,0.2850504466269491,-0.9019269840804284,0.0654424583992944,0.0383522040698237,1
binary_1,Kathleen,,,262-719-6899,casecassandra@example.org,28177 Stacie Parks,East Lawrence,VT,,,,q_const_0,q_const_0,8.335752291613645,G6,3.8608645048451047,45295.31530347057,0.4132446295887248,West,,,,3.4193940816049477,Tuesday,3.897772005857315,0.9998688236697182,207.7941846392217,High,-0.4320842034900683,0.241039074221141,0.9995210898484738,Q4,-2.313489660808804,8.228605189249649,-0.8050925415451986,-2.313489660808804,3.4193940816049477,1
binary_1,Amber,,1974-07-19,366-897-0800,reyesbarbara@example.org,0740 Braun Lock Suite 280,,NY,,,label num lo 1,q_const_0,q_const_0,3.403329709928416,G4,-0.6699482600755531,64266.039704195806,-1.543916140481263,East,,label num hi 11,3.376849861624893,-0.0400404071803326,,-4.149346024743097,0.2084209757066549,485.7171383113235,High,1.0900563058787274,,0.1620354782575324,Q3,-0.3710043509947953,0.2461272788081201,-0.1759242536460222,-0.3710043509947953,-0.0400404071803326,1
binary_1,Ashley,,,,anna10@example.org,3466 Brown Ridges Apt. 161,,IL,9747.0,,,q_const_0,q_const_0,3.000748501498474,G6,5.535715474630764,,0.3274087270374018,North,0.2966908884358596,label num hi 11,,3.547011321336515,Sunday,-0.556369764172099,0.9216502256955148,349.81254168151514,High,0.3725658347577318,,0.9518466722766714,Q4,-2.4524549056930836,8.54296336521608,0.5296952818466614,-2.4524549056930836,3.547011321336515,1
,Mario,,,001-613-365-0922x1571,kelsey53@example.org,942 Harrell Court,Jasonton,NH,19001.0,Rand Choice 2,,q_const_0,q_const_0,3.396899758315626,G1,,59162.991924296824,,South,1.2061578098625343,,5.551271969836695,-2.510282567290737,Saturday,0.2625139428080096,0.0345227952455188,254.17408123234617,Low,-2.8706630855495683,-1.388018012922348,0.0843805459224827,Q1,-1.532181706927974,-4.700906344131794,0.6765666455309981,-1.532181706927974,-2.510282567290737,0
binary_2,Jared,,,,bethany87@example.net,6586 Billy Keys Suite 259,North Eduardoville,AL,,Rand Choice 1,label num lo 3,q_const_0,q_const_0,1.6587669239720082,G2,,37111.86282213717,-0.5217459423083602,,,label num hi 3,,-1.6587103622990578,Friday,3.2930313516965466,0.1552713433930703,252.70656512791376,Low,-1.5935279064448036,0.1309918360407468,0.4517334978936385,Q1,-1.0772652182403666,-3.0116432254074734,0.4972810982361945,-1.0772652182403666,-1.6587103622990578,1
binary_1,Emily,,,667-918-9173x44924,adam97@example.net,3634 Timothy Forges Suite 246,Lake Billyberg,IL,23834.0,,,q_const_0,q_const_0,7.076111236772569,G4,1.1217174754892716,,0.7789586779565986,South,-0.4523585728157843,label num hi 11,,-0.3369876482501965,,-1.0798971879452333,0.3892541964506381,344.64846615559384,Low,-0.2623386864890095,,0.8355933542536963,Q2,-0.3892195908927149,-0.3844158621828906,-0.9015693865155984,-0.3892195908927149,-0.3369876482501965,1
binary_2,David,Glass,,849-718-8623x65433,barnessarah@example.org,4195 Teresa Row,Nicolehaven,FL,,Rand Choice 1,,q_const_0,q_const_0,10.841745957262171,G4,-2.2400788663096636,,0.171240883193238,East,0.5813802414900651,label num hi 1,5.509282218364932,0.2284519891875944,Saturday,0.9022407588838908,0.4893274937594979,342.8317993052919,High,1.3906508567662803,,0.2405508226067993,Q3,1.5416843475219355,0.2559686089903433,0.4456634106182814,1.5416843475219355,0.2284519891875944,1
,,,2013-03-30,,cartervictor@example.net,747 Martinez Harbors,South Toddfurt,IA,,Rand Choice 2,label num lo 1,q_const_0,q_const_0,3.757330087662494,,-2.1145551445866486,60256.30506807501,,South,,label num hi 13,,-0.4194248671760134,,-1.0556115826583088,0.259450201969432,519.0878441924208,,1.2086681933995285,-0.5914824858888553,0.6888979799369149,Q2,-0.7365003859345558,-0.4583468232396994,0.5610693649269921,-0.7365003859345558,-0.4194248671760134,1
binary_2,Glenn,Davis,,986-301-2470,caitlin47@example.com,994 Campbell Run,,WA,,Rand Choice 1,label num lo 2,q_const_0,q_const_0,3.813557405524626,G5,0.4064254377539349,32605.00274203074,-0.4848979860363679,West,,,,1.1878818825121904,Thursday,-1.7772623304403132,0.6990013387452992,456.70172541261167,High,-0.8960649205092914,-0.8529878534233234,0.8382941902747708,Q4,1.2595746835485515,2.3939844448233685,0.0534066831191114,1.2595746835485515,1.1878818825121904,1
binary_1,Barbara,Smith,,677-829-8540,reesetony@example.net,599 Russell Roads Suite 971,,WY,,,,q_const_0,q_const_0,13.017244097188536,,1.8213784084861784,46847.177745750974,-0.0148359238222968,North,,label num hi 7,,0.4885298161399541,Wednesday,4.776245737244725,0.8785663717136268,322.35655169277834,High,-0.4869123056408435,,0.4770073596873111,,0.2463927426612393,1.1956592855851775,-0.3600266324028756,0.2463927426612393,0.4885298161399541,1
binary_1,Lisa,,,612.599.3317x155,catherine32@example.org,54437 Andrew Route Suite 517,Farmerfurt,CA,,Rand Choice 2,label num lo 4,q_const_0,q_const_0,-0.0541462854904097,,,54043.63929236786,1.2384791777405066,South,1.3227981941188702,,2.362294352986382,-1.4136062056917955,Thursday,0.7913500928448101,0.0653948641804198,340.41198156957097,Low,0.697699195288072,1.2274159685828143,0.0926770057275971,Q1,-0.92039676840118,-2.533092462263891,0.8246712262909496,-0.92039676840118,-1.4136062056917955,0
